image,path,set,width,height,x_com_norm,y_com_norm,dx,dy,d,lr_imbalance,tb_imbalance,q_tl,q_tr,q_bl,q_br,sym_lr,sym_tb,sym_rot180,sym_lr_diff,sym_tb_diff,sym_rot180_diff,neg_space_pct,neg_largest_region_pct,neg_largest_centroid_x_norm,neg_largest_centroid_y_norm,neg_method,neg_rule,qt_total_leaves,qt_blank_leaves,qt_blank_leaf_ratio,qt_largest_blank_leaf_area_pct,qt_largest_blank_leaf_depth,qt_largest_blank_rect_w_norm,qt_largest_blank_rect_h_norm,qt_largest_blank_rect_aspect,qt_largest_blank_rect_cx_norm,qt_largest_blank_rect_cy_norm,qt_blank_leaf_depth_mean,qt_blank_leaf_depth_std,qt_blank_leaf_depth_wmean,qt_blank_depth_entropy,qt_blank_depth_entropy_norm,qt_blank_depth_max,qt_max_depth,qt_min_size,qt_mask_method,qt_rule,qt_thr,qt_blank_percentile,rot_thirds_luma_mean,rot_intersections_luma_mean,rot_band_frac,rot_patch_frac,rot_thirds_sat_mean,rot_intersections_sat_mean,lines_edge_pct,lines_static_energy,lines_dynamic_energy,lines_dynamic_to_static,lines_edge_percentile,lines_angle_band_deg,detail_edge_density,detail_edge_percentile,z_d,z_detail_edge_density,z_dx,z_dy,z_lines_dynamic_energy,z_lines_dynamic_to_static,z_lines_edge_pct,z_lines_static_energy,z_lr_imbalance,z_neg_largest_centroid_x_norm,z_neg_largest_centroid_y_norm,z_neg_largest_region_pct,z_neg_space_pct,z_q_bl,z_q_br,z_q_tl,z_q_tr,z_qt_blank_depth_entropy_norm,z_qt_blank_leaf_depth_wmean,z_qt_blank_leaf_ratio,z_qt_largest_blank_leaf_area_pct,z_qt_largest_blank_rect_aspect,z_qt_largest_blank_rect_cx_norm,z_qt_largest_blank_rect_cy_norm,z_qt_largest_blank_rect_h_norm,z_qt_largest_blank_rect_w_norm,z_rot_intersections_luma_mean,z_rot_intersections_sat_mean,z_rot_thirds_luma_mean,z_rot_thirds_sat_mean,z_sym_lr,z_sym_rot180,z_sym_tb,z_tb_imbalance,z_x_com_norm,z_y_com_norm,score_weight_com,score_symmetry,score_negspace,score_composition,score_sym_neg,BalanceIndex,q1_weight_stability_1to7,q2_symmetry_equilibrium_1to7,q3_negative_space_support_1to7,q4_compositional_placement_1to7,q5_directional_dynamics_1to7,q6_overall_balance_1to7,pull_direction,pull_strength_1to7,rater_id,notes,QualBalanceIndex,BalanceIndex_comp,BalanceIndex_comp_z,QualBalanceIndex_z,BalanceGap_z,HybridBalanceIndex_z,HybridBalanceIndex_1to7
ComfyUI_00086_.png,data\generated\ComfyUI_00086_.png,generated,512,512,0.5081546161933844,0.5319841291157255,0.0081546161933844,0.0319841291157254,0.0330073064722464,0.027164759754549,0.1063511793008979,0.2154701048146644,0.231354324952489,0.2709475541432659,0.2822280743423879,0.9319616937951182,0.6897740229213585,0.678825621679259,0.0261064618825912,0.1190344542264938,0.1232353821396827,0.2500076293945312,0.0152702331542968,0.9870048635398452,0.5983603117974019,low_gradient,blank = grad_mag <= P25.0 (thr=0.002817),4096,1,0.000244140625,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.9921875,0.4140625,6.0,0.0,6.0,-1.4203993117908133e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002817),0.0028170803561806,25.0,0.3625975251197815,0.3045516014099121,0.03,0.06,0.7197673916816711,0.9341109991073608,0.2000045776367187,850.131103515625,291.0685729980469,0.3423808066672782,80.0,15.0,0.2000045776367187,80.0,0.233008351750285,-0.1510704896712203,0.6421603190690478,1.3732012921184775,-0.4260934116168462,-0.3199537581037,-0.1510704896712203,-0.5957438182660475,0.4200091639965273,2.374465907992382,0.73384188885489,-0.8450279533105273,-0.367639002746387,0.9498509594131934,1.1946268438605483,-1.2642479098229291,-0.9801337290572704,-1.4167394347938025,0.599958464950229,-0.9593370551739706,-0.4833713721527148,0.2920273637587364,0.8579180318575328,-0.8467766004830259,-0.8592312417862518,-0.8547504227918603,-0.7967872897702443,1.9398725768076497,-0.9271499049577544,1.5697158411275378,0.4588154514784223,0.0209320817560984,-0.0069949312784094,1.228894391893052,0.6421603190690545,1.3732012921184775,0.5284301176734968,0.157584200652037,-0.1365124173711361,0.0157465839864615,0.0105358916404504,0.1849041977668029,4,4,3,5,5,4,down,3,simulated_v2_cohesive,,4.166666666666667,0.1849041977668029,0.742614834773822,0.27363674191504517,-0.4689780928587768,0.5081257883444336,5.0
ComfyUI_00087_.png,data\generated\ComfyUI_00087_.png,generated,512,512,0.4994637096916279,0.4961007344249996,-0.000536290308372,-0.0038992655750004,0.0039359724744003,0.0007026420654792,-0.0086878238566736,0.252125307589097,0.2522186043392397,0.2475234006891121,0.2481327166934998,0.9725852685808468,0.9478353640058468,0.944927157366696,0.0139371585100889,0.0265195667743682,0.0279980469495058,0.2505645751953125,0.0233268737792968,0.5048513516966476,0.4901586774325429,low_gradient,blank = grad_mag <= P25.0 (thr=0.001544),4096,3,0.000732421875,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.4609375,0.4453125,6.0,0.0,6.0,-1.4351350737083618e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001544),0.0015439689159393,25.0,0.4802482724189758,0.3029899597167969,0.03,0.06,0.518783688545227,0.8826437592506409,0.2000007629394531,3394.84326171875,418.8180541992188,0.1233688927323097,80.0,15.0,0.2000007629394531,80.0,-0.9511691110907088,-0.1585129003356838,-0.108801634076032,0.2679608701266948,-0.3352289209738846,-1.1998426852555726,-0.1585129003356838,0.7563633920959373,-0.1428869155813134,0.0172638423412792,0.219131998949523,-0.7480854265160419,-0.3563054271813814,0.23503242897531,0.1530141004560814,-0.1339298821631579,-0.2805540158133185,-1.4167394347938025,0.599958464950229,-0.9436433147831907,-0.4833713721527148,0.2920273637587364,-0.8691167770887046,-0.7452370155664285,-0.8592312417862518,-0.8547504227918603,-0.8083990539219796,1.7176757628724832,0.2583608288240219,0.5019704111392451,0.8301305272015185,1.459496344381429,1.4361012832335365,0.2224097456037032,-0.1088016340760253,0.2679608701266949,-0.0527059252283701,1.241909384938828,-0.4729306740508161,0.0637637704565425,0.3844893554440058,0.1318490668907261,4,6,5,5,4,4,none,1,simulated_v2_cohesive,,4.666666666666667,0.1318490668907261,0.5361824897999043,1.0882804773873136,0.5520979875874092,0.812231483593609,5.0
ComfyUI_00088_.png,data\generated\ComfyUI_00088_.png,generated,512,512,0.4993787646125185,0.4870821421377737,-0.0006212353874814,-0.0129178578622263,0.0129327872152657,0.0011003303468692,-0.0103745866113344,0.2520262390434685,0.2531610036978705,0.2474235705009327,0.2473891109112359,0.9752366105056705,0.7995637015098338,0.7954667142424736,0.0145953986793756,0.1181359961628913,0.120550736784935,0.2504997253417969,0.0302848815917968,0.9796905998079104,0.5166909894980476,low_gradient,blank = grad_mag <= P25.0 (thr=0.001866),3862,9,0.0023303987571206,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.9921875,0.9296875,6.0,0.0,6.0,-1.4402605561144654e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001866),0.0018663398222997,25.0,0.5819032192230225,0.5964653491973877,0.03,0.06,0.2149293273687362,0.1860580444335937,0.2000007629394531,1468.609619140625,76.44610595703125,0.0520533877486408,80.0,15.0,0.2000007629394531,80.0,-0.5846972713644063,-0.1585129003356838,-0.1161415499415633,-0.0098197810969634,-0.5787481305624979,-1.4863555148179262,-0.1585129003356838,-0.2671214796904212,-0.1344273819521907,2.3387071773098587,0.345344911557856,-0.6643623351935318,-0.3576250900896355,0.2319859808487038,0.1302969532464344,-0.1369848090117978,-0.2489553461036509,-1.4167394347938025,0.599958464950229,-0.8922830908580051,-0.4833713721527148,0.2920273637587364,0.8579180318575328,0.8286265506408302,-0.8592312417862518,-0.8547504227918603,1.3737705321047138,-1.2896571909830017,1.2826894739429469,-1.112285374106957,0.8543648106878029,0.6515023145867224,0.606956266904507,0.2076521349855598,-0.1161415499415566,-0.0098197810969633,-0.0715502183116722,0.7042744640596773,-0.0204446528915968,-0.2660814983093901,0.3419149055840402,0.0014277296543259,4,6,4,4,6,5,none,1,simulated_v2_cohesive,,4.833333333333333,0.0014277296543259,0.028725773818374194,1.359828389211402,1.3311026153930279,0.6942770815148881,5.0
ComfyUI_00089_.png,data\generated\ComfyUI_00089_.png,generated,512,512,0.5079631441592811,0.4483975691997118,0.0079631441592811,-0.0516024308002881,0.05221324093944,0.0226970683150217,-0.1520665793265187,0.2873853726155838,0.2886479498461489,0.201266109626142,0.2227005843113619,0.9178192532925916,0.4712981332291637,0.4659952105820911,0.0373367555439472,0.240202397108078,0.2426116466522216,0.2513427734375,0.0094413757324218,0.1095415088383838,0.2426791351010101,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),4015,0,0.0,0.0,,,,,,,,,,,,,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),0.0019607841968536,25.0,0.3897717297077179,0.2382063120603561,0.03,0.06,0.4438591301441192,0.6107177138328552,0.2000007629394531,978.215576171875,548.2149047851562,0.5604234057741371,80.0,15.0,0.2000007629394531,80.0,1.0153334679811643,-0.1585129003356838,0.6256156453144956,-1.2013389806359536,-0.2431927043979478,0.556040908828014,-0.1585129003356838,-0.5276874220030544,0.3249734595369337,-1.9153678927164837,-0.9581160965622724,-0.9151644026201738,-0.3404694722823325,-1.1765690141413596,-0.6239372210106455,0.95336698538256,0.940922681798966,,,-0.9671839253693604,-0.5801299130361488,,,,,,-1.2901052230081065,0.5437037160709038,-0.6533283444448006,0.1039264226056921,0.3295481136381838,-1.1296446054971114,-1.228726663943139,-1.0320214648859365,0.6256156453145023,-1.2013389806359536,-0.0681252523619296,-0.6762743852673555,-0.9460719504311288,-0.2030742718911852,-0.8111731678492421,-0.3607908973674523,2,3,3,2,5,1,up,4,simulated_v2_cohesive,,2.6666666666666665,-0.3607908973674523,-1.3806316122559454,-2.1702944645017603,-0.7896628522458149,-1.7754630383788528,2.0
ComfyUI_00090_.png,data\generated\ComfyUI_00090_.png,generated,512,512,0.4574698197624229,0.4364437662274364,-0.0425301802375771,-0.0635562337725635,0.0764735972894798,-0.1621197803913361,-0.2208103863398338,0.3679968600522263,0.2424083686631961,0.2130630301434417,0.1765317589138886,0.6520037511007138,0.5560807944331307,0.4667942545747889,0.1458847820758819,0.1860969960689544,0.2235271334648132,0.25,0.0340690612792968,0.2430970338567909,0.324829989992722,low_gradient,blank = grad_mag <= P25.0 (thr=0.005724),4096,0,0.0,0.0,,,,,,,,,,,,,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.005724),0.0057239672169089,25.0,0.4095824956893921,0.3874949514865875,0.03,0.06,0.3552818298339844,0.41416797041893,0.2000007629394531,1271.160400390625,313.35064697265625,0.2465075586636424,80.0,15.0,0.2000007629394531,80.0,2.003542926561119,-0.1585129003356838,-3.737400514413981,-1.569526727513173,-0.4102448204277878,-0.7051282804063224,-0.1585129003356838,-0.3720341361146868,-3.60640802697616,-1.2624277984941907,-0.5673284922423373,-0.6188287241233948,-0.3677942572061816,-0.8165706302350512,-2.034394250887039,3.439142825904193,-0.6094914180540297,,,-0.9671839253693604,-0.5801299130361488,,,,,,-0.1800525910930449,-0.3048501773947158,-0.4537046594716201,-0.3666490824273694,-2.100107667404114,-1.1253249155366944,-0.7546163732443207,-1.6334660566093977,-3.737400514413975,-1.569526727513173,-1.261045374013697,-1.326682985395043,-0.7272821850786023,-0.3455210608896573,-1.0269825852368226,-0.877849673380059,2,3,3,2,4,1,up_left,5,simulated_v2_cohesive,,2.5,-0.877849673380059,-3.392456931675812,-2.44184237632585,0.9506145553499623,-2.917149654000831,1.0
ComfyUI_00091_.png,data\generated\ComfyUI_00091_.png,generated,512,512,0.5019672867556726,0.438323119121409,0.0019672867556725,-0.061676880878591,0.0617082478449271,0.0095671543605965,-0.2026413055202806,0.2992873821487808,0.3020332520009704,0.1959290220605318,0.2027503065689388,0.9484593011481932,0.5196991088052105,0.5202371351391692,0.0206340737640857,0.1922861784696579,0.1920707821846008,0.2500686645507812,0.0246429443359375,0.6083089444659443,0.5111355335719814,low_gradient,blank = grad_mag <= P25.0 (thr=0.002780),4096,3,0.000732421875,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.6640625,0.6328125,6.0,0.0,6.0,-1.4351350737083618e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002780),0.0027801962569355,25.0,0.4316968023777008,0.4958914816379547,0.03,0.06,0.5345309376716614,0.4919137060642242,0.2000007629394531,460.4556884765625,362.1602783203125,0.7865257990636844,80.0,15.0,0.2000007629394531,80.0,1.4020984230338087,-0.1585129003356838,0.1075269067366221,-1.5116409894577778,-0.3755279491796655,1.4644161140101557,-0.1585129003356838,-0.8027939306634978,0.045676950580922,0.5230580456247897,0.318917879056318,-0.7322496444402382,-0.3663969670680302,-1.3394371877099212,-1.2334179528147344,1.3203832592670055,1.3897321359658827,-1.4167394347938025,0.599958464950229,-0.9436433147831907,-0.4833713721527148,0.2920273637587364,-0.2087799383739668,-0.1359995060668445,-0.8592312417862518,-0.8547504227918603,0.6259421185341574,0.0307974074674541,-0.2308692882481715,0.5856292005199076,0.6096099188749496,-0.8364088148721129,-0.95806518346354,-1.4745034406258202,0.1075269067366288,-1.5116409894577778,-0.2452450888859237,-0.3949546931535678,-0.3282461606820636,0.108951985752108,-0.3616004269178157,-0.1659645100172104,3,2,4,4,2,3,up,4,simulated_v2_cohesive,,3.0,-0.1659645100172104,-0.6225811213911263,-1.6271986408535815,-1.0046175194624551,-1.1248898811223538,3.0
ComfyUI_00092_.png,data\generated\ComfyUI_00092_.png,generated,512,512,0.501000861631372,0.4900289493215002,0.001000861631372,-0.0099710506784997,0.0100211564022503,0.0050419445479359,-0.0502478735824865,0.2615675011852803,0.2635564524399402,0.2359115265407516,0.238964536668005,0.9615925409109352,0.6710457415106914,0.6692867592599803,0.0169988274574279,0.1455924659967422,0.1463709771633148,0.25006103515625,0.0845718383789062,0.4925896657927379,0.625939561485115,low_gradient,blank = grad_mag <= P25.0 (thr=0.002039),4096,5,0.001220703125,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.6640625,0.6953125,6.0,0.0,6.0,-1.4380181575617953e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002039),0.0020387503318488,25.0,0.4055597484111786,0.349755585193634,0.03,0.06,0.4118843078613281,0.3885036110877991,0.20001220703125,462.2037658691406,384.13671875,0.8310982019355636,80.0,15.0,0.20001220703125,80.0,-0.7032982130735714,-0.1361856683422932,0.0240202554147433,0.0809444970138833,-0.3598967462423761,1.6434874852377692,-0.1361856683422932,-0.8018651073232405,-0.0505822714792203,-0.0426823586737631,0.8650350325976954,-0.0111477997710315,-0.3665522215278248,-0.1193190241351033,-0.1270736829519658,0.1572342864842428,0.0996042621729483,-1.4167394347938025,0.599958464950229,-0.9279495743924108,-0.4833713721527148,0.2920273637587364,-0.2087799383739668,0.0670796637663501,-0.8592312417862518,-0.8547504227918603,-0.4606679349082733,-0.4156495692202714,-0.4942399742663965,-0.0659429241838851,0.7296527743526834,-0.030635702499729,-0.1117247288314635,-0.1412021668774712,0.02402025541475,0.0809444970138834,-0.0613370277275346,0.1957641143404969,-0.2574695260915858,-0.1363495675101401,-0.0308527058755444,-0.0761797670377397,5,4,3,3,2,5,none,1,simulated_v2_cohesive,,3.6666666666666665,-0.0761797670377397,-0.2732374343606595,-0.5410069935572239,-0.2677695591965644,-0.4071222139589417,4.0
ComfyUI_00093_.png,data\generated\ComfyUI_00093_.png,generated,512,512,0.5000368656581444,0.4685519913882636,3.686565814442488e-05,-0.0314480086117364,0.0314480302200407,0.0018043088951928,-0.0295071393910402,0.257460000081781,0.2572936306443471,0.2416379065012306,0.2436085848338572,0.948118769951803,0.3697153801885506,0.3693451074973396,0.02533452026546,0.3077791035175323,0.3079599142074585,0.2501068115234375,0.0496826171875,0.6712522014646038,0.4822782099393427,low_gradient,blank = grad_mag <= P25.0 (thr=0.002519),3757,155,0.0412563215331381,0.0009765625,5.0,0.03125,0.03125,0.999999999375,0.578125,0.328125,5.909677505493164,0.2866433560848236,5.715735912322998,0.8611958990298578,0.8611958990292365,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002519),0.0025192201137542,25.0,0.4674268960952759,0.4370453655719757,0.03,0.06,0.2967143356800079,0.306768536567688,0.2000007629394531,1409.793701171875,603.9186401367188,0.4283737681835537,80.0,15.0,0.2000007629394531,80.0,0.1694935575429755,-0.1585129003356838,-0.0592764983511251,-0.5805648795046411,-0.2035722574729264,0.0255263269369479,-0.1585129003356838,-0.2983727261283525,-0.1194525122303355,0.8307815647356499,0.1816449999810007,-0.4309566776414685,-0.3656206947690572,0.055428913547684,0.0148019295683665,0.0305733435755847,-0.1103882803272853,0.759975269812316,0.0811465431086672,0.3588264418516044,-0.1930957495024129,0.2920273677717143,-0.4881532162917405,-1.1260104590036686,-0.1376114876582394,-0.1353693368585928,0.1883851398646776,-0.7685201174696316,0.1291659056932113,-0.677794579564122,0.6064973329530892,-1.6521420947265275,-1.7967841876177764,0.0402600324069393,-0.0592764983511185,-0.580564879504641,-0.1089968883297814,-0.9474763164637382,-0.0286473411126328,-0.2135786787568403,-0.4880618287881855,-0.2702124652916024,4,2,3,3,4,3,up,3,simulated_v2_cohesive,,3.1666666666666665,-0.2702124652916024,-1.0281997582821443,-1.3556507290294921,-0.32745097074734786,-1.191925243655818,3.0
ComfyUI_00094_.png,data\generated\ComfyUI_00094_.png,generated,512,512,0.5015209444593172,0.485808581341152,0.0015209444593171,-0.0141914186588479,0.0142726884502894,0.0032576519455586,-0.1077218482990307,0.2766213196644356,0.2772395849678973,0.221749854362785,0.2243892410048819,0.9557772862184396,0.6192510092146208,0.6141321988913108,0.0168817862868309,0.1453489065170288,0.1473029851913452,0.2500534057617187,0.1252098083496093,0.5013347514509643,0.3909023517236389,low_gradient,blank = grad_mag <= P25.0 (thr=0.002523),3988,172,0.0431293881644934,0.00390625,4.0,0.0625,0.0625,0.9999999996875,0.53125,0.46875,5.843023300170898,0.4089238941669464,5.357142925262451,1.443454582436653,0.910718443988072,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002523),0.002523194765672,25.0,0.4025595188140869,0.4580978751182556,0.03,0.06,0.5532433986663818,0.5131440162658691,0.2000007629394531,1252.563232421875,342.3479309082031,0.2733178829171987,80.0,15.0,0.2000007629394531,80.0,-0.5301183915281582,-0.1585129003356838,0.0689594589595013,-0.0490465845926235,-0.3896198956918224,-0.5974167544887865,-0.1585129003356838,-0.3819155542632194,-0.0885373332206631,7.152255187206455e-05,-0.2530254945849123,0.4778336102392203,-0.3667074759876194,-0.5514808828170031,-0.5723487804575649,0.6214413055209931,0.5583999748236292,0.8851459213945241,-0.5733234544774547,0.4190282649753128,0.9680067410987948,0.2920273697782032,-0.6405386406105261,-0.6690823268789805,1.3056280205977853,1.303392835007942,0.3449234653533534,0.1224539116591168,-0.5244718637597692,0.685040965748369,0.6764991130148426,-0.3288052687226616,-0.401364323022551,-0.6440461721770477,0.0689594589595079,-0.0490465845926234,-0.1060785937383684,-0.01789015957679,0.2421889917772432,-0.1175590584571251,0.1121494161002265,-0.0371627453650889,5,3,4,5,5,5,none,1,simulated_v2_cohesive,,4.5,-0.0371627453650889,-0.12142600453690827,0.8167325655632236,0.9381585701001318,0.3476532805131577,4.0
ComfyUI_00095_.png,data\generated\ComfyUI_00095_.png,generated,512,512,0.4969424585611845,0.4924452579973543,-0.0030575414388154,-0.0075547420026456,0.0081500114341399,0.0019031145477319,-0.0140577487785992,0.2767103894194087,0.2303184849698909,0.2223380719307496,0.2706331095520237,0.7376730628535726,0.6892827459335493,0.8588454317252665,0.1049444526433944,0.1243031024932861,0.0564691871404647,0.2500038146972656,0.0326766967773437,0.5112682042376838,0.5093780097186551,low_gradient,blank = grad_mag <= P25.0 (thr=0.003223),4078,39,0.0095635115252574,0.0009765625,5.0,0.03125,0.03125,0.999999999375,0.578125,0.546875,5.897435665130615,0.3033887147903442,5.686274528503418,0.8974271930848099,0.8974271930841625,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.003223),0.0032232068479061,25.0,0.4158654808998108,0.4614507555961609,0.03,0.06,0.1620284020900726,0.1515681743621826,0.2000007629394531,1417.5574951171875,434.16009521484375,0.3062733587224902,80.0,15.0,0.2000007629394531,80.0,-0.7795165146179323,-0.1585129003356838,-0.3266573517626032,0.1553689499838707,-0.3243165733917216,-0.4650168419492905,-0.1585129003356838,-0.2942475123043127,-0.1173507411208604,0.0486352161738276,0.3105574239267657,-0.635582522551419,-0.3677166299762843,-0.5335306581340447,0.8404008166886824,0.6241879046977844,-1.0148654647937447,0.851551635451266,0.0273764123670172,-0.6598052023452382,-0.1930957495024129,0.2920273677717143,-0.4881532162917405,-0.4152333645874872,-0.1376114876582394,-0.1353693368585928,0.3698541889053923,-1.4385584972166363,-0.3903939999294301,-1.3933266741077774,-1.3170572552125854,0.9941322725320478,-0.0097421849290526,0.17542787999903,-0.3266573517625965,0.1553689499838708,-0.1043475982580493,-0.1108890558698634,-0.1155707272369864,-0.4725590789627938,-0.1132298915534249,-0.230045522924756,5,3,4,3,5,2,none,1,simulated_v2_cohesive,,3.6666666666666665,-0.230045522924756,-0.8719140990762942,-0.5410069935572239,0.3309071055190703,-0.706460546316759,3.0
ComfyUI_00096_.png,data\generated\ComfyUI_00096_.png,generated,512,512,0.4991750533141947,0.4951200221928099,-0.0008249466858052,-0.00487997780719,0.0049492141227763,-0.001802294559606,-0.0170335698519963,0.2553225549679927,0.2531942299580054,0.2455785369961587,0.2459046227621915,0.9536337129789184,0.9075703552036064,0.9044134771979212,0.0249806884676218,0.0497981682419776,0.051498994231224,0.2500114440917969,0.0878486633300781,0.5805446732923705,0.6249503852479482,low_gradient,blank = grad_mag <= P25.0 (thr=0.002661),3766,5,0.0013276686139139,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.7578125,0.8515625,6.0,0.0,6.0,-1.4380181575617953e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002661),0.0026607513427734,25.0,0.5783146619796753,0.7707655429840088,0.03,0.06,0.1930581480264663,0.0416354723274707,0.2000007629394531,2144.80224609375,880.906982421875,0.410717111109955,80.0,15.0,0.2000007629394531,80.0,-0.9098962226670952,-0.1585129003356838,-0.1337437913689685,0.2377540624737406,-0.0065585052515346,-0.0454099831954332,-0.1585129003356838,0.0921666714466912,-0.1961713511816395,0.3873211988444857,0.8603295695506931,0.0282810025568391,-0.3675613755164897,0.1756823820410681,0.0849458591355904,-0.0353379749380684,-0.2478412689238683,-1.4167394347938025,0.599958464950229,-0.9245116201113718,-0.4833713721527148,0.2920273637587364,0.0959909102636045,0.5747775883493369,-0.8592312417862518,-0.8547504227918603,2.669799416819349,-1.9131651830890213,1.2465292860271024,-1.2284781371356548,0.6569060303295031,1.2404764417428753,1.2109366710695646,0.1493922039390072,-0.1337437913689618,0.2377540624737407,-0.0701096209441322,1.0361063810473143,-0.1590368745291204,0.0553175294389034,0.4385347532590969,0.141247553917956,5,5,4,4,3,4,none,1,simulated_v2_cohesive,,4.166666666666667,0.141247553917956,0.572751087109931,0.27363674191504517,-0.2991143451948858,0.42319391451248806,4.0
ComfyUI_00097_.png,data\generated\ComfyUI_00097_.png,generated,512,512,0.4971285018410161,0.4929580273762052,-0.0028714981589838,-0.0070419726237948,0.0076049247275251,-0.0036176245304318,-0.016801335815596,0.2548866318987041,0.2535140011131797,0.2469221280226404,0.2446771866216044,0.9330735813472112,0.9403709144305564,0.9131148636811222,0.0285787433385849,0.0254626553505659,0.037101462483406,0.2502174377441406,0.0419082641601562,0.6274023828622792,0.3064468414345531,low_gradient,blank = grad_mag <= P25.0 (thr=0.002297),4096,5,0.001220703125,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.1484375,0.5078125,6.0,0.0,6.0,-1.4380181575617953e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002297),0.0022969879209995,25.0,0.4192121624946594,0.3846318125724792,0.03,0.06,0.2807202339172363,0.5924723744392395,0.2000007629394531,1502.2978515625,813.942626953125,0.5417984363760802,80.0,15.0,0.2000007629394531,80.0,-0.8017198092213157,-0.1585129003356838,-0.3105817646229142,0.171162702206875,-0.0541883037735373,0.4812143660730895,-0.1585129003356838,-0.2492215762317402,-0.2347866326842248,0.6164040263606091,-0.6547762320665161,-0.5245025439327379,-0.3633695051020356,0.2166838109694999,0.0474477006203823,-0.0487803150861182,-0.2371193355709947,-1.4167394347938025,0.599958464950229,-0.9279495743924108,-0.4833713721527148,0.2920273637587364,-1.885019605880609,-0.5421578457332339,-0.8592312417862518,-0.8547504227918603,-0.2013417856316206,0.4649340697150216,-0.356671078109365,-0.7627647975343491,0.4689785307440615,1.2875167701561885,1.394359583836607,0.1514240364963752,-0.3105817646229076,0.1711627022068751,-0.1077898790280425,1.0502849615789522,-0.5387290710432768,-0.1105627673515409,0.2557779452678377,0.012475099629418,5,6,2,4,4,4,none,1,simulated_v2_cohesive,,4.166666666666667,0.012475099629418,0.07171001402465052,0.27363674191504517,0.20192672789039465,0.17267337796984783,4.0
ComfyUI_00098_.png,data\generated\ComfyUI_00098_.png,generated,512,512,0.4976969885776029,0.5432804709162485,-0.002303011422397,0.0432804709162485,0.0433417007550918,-0.008333947671959,0.1454650467785783,0.215361055316562,0.2119063929400583,0.288805890165327,0.2839266332239621,0.8982366062814664,0.5605447328258388,0.5477856194561195,0.0267402827739715,0.1154752969741821,0.118827998638153,0.2500114440917969,0.1674118041992187,0.5018546365156314,0.4198358922834161,low_gradient,blank = grad_mag <= P25.0 (thr=0.002369),3571,137,0.0383646037524502,0.015625,3.0,0.125,0.125,0.99999999984375,0.5625,0.4375,5.686131477355957,0.6249300241470337,4.420560836791992,1.9905610290744016,0.9952805145370216,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002369),0.0023692217655479,25.0,0.2457787096500396,0.2011948078870773,0.03,0.06,0.7722228765487671,0.9118566513061525,0.2000045776367187,1802.166259765625,757.743896484375,0.4204628137798542,80.0,15.0,0.2000045776367187,80.0,0.6539645006069199,-0.1510704896712203,-0.261460086699214,1.7211386510607285,-0.0941608263294818,-0.0062562416820608,-0.1510704896712203,-0.0898895136311842,-0.3351111735082749,0.0026131905439806,-0.1153900553097727,0.9856343554699928,-0.3675613755164897,1.494821326702689,1.2465177961329978,-1.2676106142763963,-1.632223285962065,1.09888068560244,-2.282684482993525,0.2658843759141611,5.612416703503626,0.2920273707814483,-0.5389483577313358,-0.7706219117955779,4.192107037109834,4.180917178741011,-1.565308465375285,1.8437950488228656,-2.104277656597628,1.8483906957083505,0.1505551989046159,-0.6874797043148229,-0.7296537323107354,1.5711044771052738,-0.2614600866992073,1.7211386510607285,0.42280183232038,-0.4221927459069807,0.965790362639984,-0.0522053264918738,0.2717988083665016,0.2141317713983359,3,3,4,4,4,5,down,2,simulated_v2_cohesive,,3.8333333333333335,0.2141317713983359,0.856336476074603,-0.26945908173313393,-1.125795557807737,0.2934386971707345,4.0
